id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
213,Thorgan Hazard,14,440,0,1.657616755,0,1.010751306,8,11,1,0,D M S,Borussia Dortmund,0,1.657616755,2.999178724,0.872393992
214,Tobias Sippel,6,510,0,0,0,0,0,0,1,0,GK S,Borussia M.Gladbach,0,0,1.076881014,1.076881014
217,Manuel Neuer,12,1080,0,0.0972941,0,0,2,0,0,0,GK,Bayern Munich,0,0.0972941,4.543590784,4.543590784
231,Sven Ulreich,3,270,0,0,0,0,0,0,0,0,GK,Bayern Munich,0,0,2.15988164,2.15988164
247,Danilo Soares,23,1792,0,0.031762896,0,1.299712123,2,12,6,0,D M,Bochum,0,0.031762896,4.382229285,3.589217439
249,Danny da Costa,23,1247,0,0.643829927,2,1.472643808,7,11,0,0,D M S,Mainz 05,0,0.643829927,3.377530834,1.638758317
250,Ørjan Nyland,2,180,0,0,1,0.149584129,0,1,0,0,GK,RasenBallsport Leipzig,0,0,0.844430834,0.69484672
258,Tolga Cigerci,11,696,0,0.19272879,1,0.237566005,9,5,2,0,M S,Hertha Berlin,0,0.19272879,1.140872912,0.963741824
267,Philipp Max,10,702,0,0.524999807,1,2.38674487,9,18,1,0,D S,Eintracht Frankfurt,0,0.524999807,2.818430891,1.380582144
281,Lukas Hradecky,33,2970,0,0,0,0,0,0,0,1,GK,Bayer Leverkusen,0,0,3.032255125,3.032255125
282,Makoto Hasebe,18,1317,0,0,0,0.355872855,0,2,1,0,D S,Eintracht Frankfurt,0,0,2.753947288,2.437304288
326,Pascal Stenzel,12,312,0,0.026194599,1,0.66177962,2,8,0,0,D S,VfB Stuttgart,0,0.026194599,2.285478641,2.259284042
330,Ralf Fährmann,12,1025,0,0,0,0,0,0,0,0,GK,Schalke 04,0,0,1.010605575,1.010605575
359,Timothy Chandler,6,74,0,0,0,0.030308399,0,1,0,0,S,Eintracht Frankfurt,0,0,0.953511611,0.923203602
368,Konstantinos Stafylidis,19,1039,0,0.238376309,2,0.992935081,13,7,4,0,D M S,Bochum,0,0.238376309,1.240144897,0.688364711
418,Niklas Stark,27,2086,0,0.146573153,0,0.463232288,3,4,9,0,D S,Werder Bremen,0,0.146573153,2.558895824,2.164999938
419,Maximilian Mittelstädt,17,835,0,0.161507898,0,1.05750199,6,12,5,0,D M S,Hertha Berlin,0,0.161507898,3.511513285,2.499818571
443,Peter Pekarík,5,197,0,0,0,0.019584471,0,1,0,0,D S,Hertha Berlin,0,0,0.42346558,0.403881103
449,Robin Zentner,26,2340,0,0,0,0.064809904,0,1,1,0,GK,Mainz 05,0,0,1.944653456,1.944653456
543,Reece Oxford,3,93,0,0,0,0.076608002,0,1,0,0,D S,Augsburg,0,0,0.076608002,0
548,Daley Blind,4,126,0,0.0419234,0,0.101875998,1,2,0,0,D S,Bayern Munich,0,0.0419234,1.304740995,1.225990042
549,Timothy Fosu-Mensah,11,177,0,0.0629825,0,0.526703998,3,4,1,0,M S,Bayer Leverkusen,0,0.0629825,1.196359815,1.035587206
845,Maya Yoshida,29,2550,0,0.931016407,0,0.119585602,12,4,4,0,D S,Schalke 04,0,0.931016407,2.338767799,2.240370305
855,Cristian Gamboa,19,1496,0,0.097275431,0,0.487908803,8,9,2,0,D M S,Bochum,0,0.097275431,2.431088358,2.254247365
1040,Angelino,33,2626,0,0.936672745,8,8.136856834,20,48,2,0,D M S,Hoffenheim,0,0.936672745,12.90346651,7.878350032
1084,Jonjoe Kenny,29,2242,0,0.1926761,1,1.891513236,6,16,3,0,D S,Hertha Berlin,0,0.1926761,6.129555941,4.212192126
1673,Edimilson Fernandes,32,2453,0,0.578844605,3,1.293185387,15,16,4,0,D S,Mainz 05,0,0.578844605,3.514672942,2.831807078
1819,Kevin-Prince Boateng,16,452,0,0.293031015,0,0.127883904,6,3,3,0,M S,Hertha Berlin,0,0.293031015,1.358955617,1.135298355
2063,Timothée Kolodziejczak,1,23,0,0,0,0,0,0,0,0,S,Schalke 04,0,0,0,0
2276,Lucas Hernández,7,484,0,0,0,0.103827,0,1,1,0,D S,Bayern Munich,0,0,2.425875917,2.425875917
2627,Jannes Horn,2,58,0,0,0,0,0,0,1,0,D S,Bochum,0,0,0,0
2659,Noah Joel Sarenren Bazee,2,12,0,0,0,0.038107399,0,1,0,0,S,Augsburg,0,0,0.038107399,0
2663,Felix Passlack,3,57,0,0,0,0.490369102,0,2,0,0,S,Borussia Dortmund,0,0,2.039128384,1.548759341
2665,Jeffrey Gouweleeuw,32,2797,0,1.346700432,1,1.669864939,15,11,12,0,D,Augsburg,0,1.346700432,2.683119592,2.035366779
3150,Andrey Lunev,1,90,0,0,0,0,0,0,0,0,GK,Bayer Leverkusen,0,0,0.071243897,0.071243897
3286,Kevin Trapp,33,2970,0,0,0,0,0,0,3,0,GK,Eintracht Frankfurt,0,0,3.19557433,3.19557433
3339,Jérôme Roussillon,20,990,0,0.545268187,2,1.08133581,9,7,2,0,D S,"Union Berlin,Wolfsburg",0,0.545268187,3.204289217,1.976355228
3393,Bouna Sarr,1,1,0,0,0,0,0,0,0,0,S,Bayern Munich,0,0,0,0
3431,Almamy Touré,7,403,0,0.778258288,1,0.523022056,3,1,1,0,D S,Eintracht Frankfurt,0,0.778258288,1.31558191,0.774378292
4250,Nicolas Höfler,32,2828,0,1.586585677,1,1.105876086,21,5,9,1,M,Freiburg,0,1.586585677,8.14174934,7.000836487
4313,Janis Blaswich,26,2340,0,0,0,0.038943801,0,1,0,0,GK,RasenBallsport Leipzig,0,0,4.356674913,4.356674913
4335,Nicolai Rapp,7,58,0,0.0913596,0,0,1,0,0,0,S,Werder Bremen,0,0.0913596,0.1807549,0.0893953
4336,Raphael Framberger,3,182,0,0,0,0.090890102,0,1,0,0,D M S,Augsburg,0,0,0.175209798,0.175209798
4376,Marvin Schwäbe,34,3060,0,0,0,0,0,0,1,0,GK,FC Cologne,0,0,5.439777318,5.439777318
4804,Abdou Diallo,8,472,0,0.170999505,0,0.0700377,4,1,2,0,D M S,RasenBallsport Leipzig,0,0.170999505,1.278472036,1.208434016
4848,Michael Frey,15,877,0,1.959337718,3,2.095857039,28,10,2,0,F S,Schalke 04,0,1.959337718,4.519075871,0.645710628
4970,Luca Pellegrini,9,561,0,0.5536709,0,0.780325995,14,9,1,0,D S,Eintracht Frankfurt,0,0.5536709,0.949581713,0.480101211
5222,Joel Pohjanpalo,1,1,0,0,0,0,0,0,0,0,S,Bayer Leverkusen,0,0,0,0
5230,Thomas Delaney,6,306,0,0.074864097,0,0.0195038,1,1,0,0,M S,Hoffenheim,0,0.074864097,0.439593999,0.345226198
5235,Aymen Barkok,23,529,0,0.391388011,1,0.737187829,11,7,1,0,M S,Mainz 05,0,0.391388011,1.786135796,0.749644971
5240,Ondrej Duda,13,704,0,0.610065106,0,0.462099599,12,8,4,0,M S,FC Cologne,0,0.610065106,2.39418301,1.701351846
5241,Péter Gulácsi,6,540,0,0,0,0,0,0,0,0,GK,RasenBallsport Leipzig,0,0,1.765109768,1.765109768
5243,Dayotchanculle Upamecano,29,2341,0,1.087854099,1,0.280750005,7,6,6,1,D S,Bayern Munich,0,1.087854099,20.61380566,20.39385566
5262,Alexander Schwolow,23,2035,0,0.099609502,0,0.042054601,1,1,1,0,GK S,Schalke 04,0,0.099609502,1.73798163,1.695927029
5288,Gregor Kobel,27,2430,0,0,0,0,0,0,0,0,GK,Borussia Dortmund,0,0,6.736781107,6.736781107
5293,Rafal Gikiewicz,23,2070,0,0,0,0,0,0,3,0,GK,Augsburg,0,0,0.843558908,0.843558908
5294,Salih Özcan,26,1570,0,0.966952767,1,0.649039377,3,10,6,0,M S,Borussia Dortmund,0,0.966952767,9.854258437,8.718065526
5328,Florian Müller,19,1710,0,0,0,0.03658443,0,2,0,0,GK,VfB Stuttgart,0,0,4.110496556,4.073911553
5329,Stefan Posch,1,18,0,0,0,0,0,0,0,1,D,Hoffenheim,0,0,0,0
5340,Marco Friedl,30,2597,0,0.304607789,0,0.742159391,6,9,7,1,D,Werder Bremen,0,0.304607789,6.701313474,6.435040467
5353,Josip Brekalo,6,269,0,0.084944001,1,0.267168298,2,5,0,0,F M S,Wolfsburg,0,0.084944001,0.398340306,0.269217703
5358,Lukas Klostermann,15,898,0,0.28890158,0,0.111005999,6,1,0,0,D S,RasenBallsport Leipzig,0,0.28890158,3.109500967,2.907434955
5680,Thomas Meunier,10,582,0,0.233768198,0,1.084322378,5,7,2,0,D S,Borussia Dortmund,0,0.233768198,4.566876752,3.76205904
5736,Myziane Maolida,3,91,0,0,0,0.137279004,0,1,0,0,F S,Hertha Berlin,0,0,0.137279004,0
5994,Saidy Janko,20,1125,0,0.035168,0,0.115341699,1,2,1,0,D M S,Bochum,0,0.035168,2.019865101,1.991722502
6007,Nicolas Cozza,5,90,0,0,0,0,0,0,0,0,S,Wolfsburg,0,0,0.56035265,0.56035265
6019,Angelo Fulgini,16,513,0,0.794050595,1,0.893661304,8,7,1,0,M S,Mainz 05,0,0.794050595,2.306837386,0.669662404
6082,Jiri Pavlenka,33,2908,0,0,0,0,0,0,1,0,GK,Werder Bremen,0,0,2.616541028,2.616541028
6100,Felix Uduokhai,19,1449,0,0.28108912,1,0.231786735,4,3,3,1,D S,Augsburg,0,0.28108912,1.615872633,1.534620833
6103,Dan-Axel Zagadou,17,1275,0,1.530019148,0,0.644172768,14,9,3,0,D S,VfB Stuttgart,0,1.530019148,3.778604735,3.260383792
6290,Alexander Meyer,7,630,0,0,0,0,0,0,0,0,GK,Borussia Dortmund,0,0,1.336048402,1.336048402
6292,Tomas Koubek,11,990,0,0,0,0,0,0,0,0,GK,Augsburg,0,0,0.691492135,0.691492135
6327,Kevin Akpoguma,28,1966,0,0.41434898,0,0.648153998,8,5,11,0,D S,Hoffenheim,0,0.41434898,3.906834094,3.155833002
6411,Niklas Dorsch,11,471,0,0,0,0.31455934,0,1,1,0,M S,Augsburg,0,0,0.486102097,0.486102097
6415,Nikolas Nartey,9,474,0,0.412435889,0,0.240958964,4,4,1,0,D M S,VfB Stuttgart,0,0.412435889,0.803865004,0.229652405
6445,Elvis Rexhbecaj,31,2566,0,0.334298553,0,1.208269499,16,13,6,0,M S,Augsburg,0,0.334298553,3.819419193,2.499745972
6456,Callum Hudson-Odoi,14,610,0,0.1621479,1,0.622270808,4,12,0,0,F M S,Bayer Leverkusen,0,0.1621479,2.059002703,1.436544202
6531,Alexander Sørloth,1,2,0,0,0,0,0,0,1,0,S,RasenBallsport Leipzig,0,0,0.0115809,0.0115809
6596,Finn Dahmen,8,720,0,0,0,0,0,0,0,0,GK,Mainz 05,0,0,1.31610845,1.31610845
6723,Jordi Osei-Tutu,20,738,0,0.744908409,0,0.161034703,12,5,3,0,D F M S,Bochum,0,0.744908409,1.640565984,0.829364169
6797,Filip Uremovic,22,1740,0,1.244461115,0,0.466952793,9,4,6,1,D S,Hertha Berlin,0,1.244461115,2.417475624,2.118376105
7030,Fabian Bredlow,15,1350,0,0,0,0,0,0,2,0,GK,VfB Stuttgart,0,0,0.945173229,0.945173229
7047,Mark Flekken,34,3060,0,0,0,0.566374123,0,4,0,0,GK,Freiburg,0,0,4.181364477,3.904116344
7048,Frederik Rönnow,29,2610,0,0,0,0.021153299,0,1,2,0,GK,Union Berlin,0,0,2.78559795,2.764444651
7056,Niko Gießelmann,26,1295,0,0.776525667,2,1.711019315,20,22,4,0,D S,Union Berlin,0,0.776525667,3.072348453,1.897524808
7103,Agustín Rogel,20,1416,0,0.835679017,1,0.062851101,5,1,7,0,D S,Hertha Berlin,0,0.835679017,0.448512102,0.448512102
7107,Jean-Paul Boëtius,21,1048,0,0.340114892,0,0.857399793,5,13,3,0,M S,Hertha Berlin,0,0.340114892,2.883164617,2.169280733
7410,Andras Schafer,16,867,0,0.249899273,0,0.185852196,7,3,0,0,M S,Union Berlin,0,0.249899273,1.613141314,1.217651645
7431,Jean-Manuel Mbom,2,4,0,0,0,0,0,0,0,0,S,Werder Bremen,0,0,0,0
7632,Ivan Ordets,30,2456,0,1.615591964,0,0.984101052,18,7,4,0,D S,Bochum,0,1.615591964,2.31392134,1.732987073
7719,Nathanael Mbuku,2,25,0,0,0,0,0,0,0,0,S,Augsburg,0,0,0.0246178,0.0246178
7770,Jordan Larsson,11,468,0,0.917925803,0,0.70981011,10,4,0,0,M S,Schalke 04,0,0.917925803,1.708282389,0.155262597
7785,Kingsley Ehizibue,1,64,0,0.0113287,0,0,1,0,0,0,D,FC Cologne,0,0.0113287,0.081790298,0.070461601
7788,Kingsley Schindler,29,1053,0,2.294483569,1,0.881125793,11,10,4,0,D M S,FC Cologne,0,2.294483569,5.587809706,2.559417525
7790,Darko Churlinov,1,23,0,0,0,0,0,0,0,0,S,VfB Stuttgart,0,0,0,0
7809,Mads Pedersen,28,1835,0,0.261738847,0,0.731495876,9,15,6,0,D M S,Augsburg,0,0.261738847,2.106668383,1.231927156
7831,Stefan Lainer,17,819,0,0.911996279,0,1.035791434,6,8,2,0,D S,Borussia M.Gladbach,0,0.911996279,4.927086778,3.378446452
7868,Diadie Samassékou,2,31,0,0,0,0,0,0,1,0,M S,Hoffenheim,0,0,0.00703068,0.00703068
7875,Christopher Trimmel,25,1811,0,0.562819617,6,2.698687783,14,35,1,0,D S,Union Berlin,0,0.562819617,3.79747647,2.321541628
7876,Christopher Lenz,24,1278,0,0.448430449,2,2.775184907,12,24,1,0,D S,Eintracht Frankfurt,0,0.448430449,7.177272089,5.683356866
7899,Daley Sinkgraven,12,345,0,0.179864096,2,1.751673308,5,6,1,0,D M S,Bayer Leverkusen,0,0.179864096,2.545346621,0.813212893
7937,Julian Chabot,21,1815,0,1.162246693,2,2.173225772,14,4,3,0,D,FC Cologne,0,1.162246693,3.806588531,3.806588531
8000,Ilia Gruev,31,1581,0,0.276170577,0,0.860382563,6,8,3,0,M S,Werder Bremen,0,0.276170577,4.923180348,4.011659776
8017,Alex Kral,29,2357,0,1.56253848,0,0.507048466,32,11,3,0,M S,Schalke 04,0,1.56253848,6.027862415,4.629865577
8065,Iago,22,1616,0,0.50451341,2,1.51344013,9,10,4,1,D M S,Augsburg,0,0.50451341,4.36722902,3.115460731
8116,Ayman Azhil,1,1,0,0,0,0,0,0,0,0,S,Bayer Leverkusen,0,0,0,0
8206,Yannik Keitel,22,681,0,0.098193282,2,0.164806975,4,4,4,0,M S,Freiburg,0,0.098193282,1.711028075,1.614670908
8213,Paulo Otávio,25,2070,0,0.561620691,5,3.495089543,19,23,8,0,D M,Wolfsburg,0,0.561620691,7.332505952,4.861743248
8378,Malick Thiaw,3,270,0,0.178662997,0,0,2,0,2,0,D,Schalke 04,0,0.178662997,0.307120699,0.307120699
8407,Tim Lemperle,12,95,0,0.149976,0,0.662684977,2,3,0,0,S,FC Cologne,0,0.149976,1.216340188,0.683040205
8645,Enzo Millot,23,879,0,1.590863369,1,1.840634198,17,13,3,0,M S,VfB Stuttgart,0,1.590863369,3.969957953,2.320619507
8678,Jonas Omlin,15,1290,0,0,0,0.100933924,0,2,0,0,GK,Borussia M.Gladbach,0,0,2.201643445,2.100709518
8694,Chidera Ejuke,20,874,0,1.50927523,3,1.522275183,24,10,0,0,F M S,Hertha Berlin,0,1.50927523,5.453871883,2.605831347
8794,Cédric Brunner,28,2344,0,0.314808676,0,1.949810045,10,19,5,0,D,Schalke 04,0,0.314808676,3.944723071,2.398301482
8804,Felix Agu,3,40,0,0.045102499,0,0.068803303,1,1,1,0,S,Werder Bremen,0,0.045102499,0.113905802,0.068803303
8812,Sasa Kalajdzic,3,241,0,0.403962389,3,0.681012399,5,6,1,0,F,VfB Stuttgart,0,0.403962389,1.094398096,0.244134098
8826,Rocco Reitz,1,2,0,0,0,0,0,0,0,0,S,Borussia M.Gladbach,0,0,0,0
8847,Niklas Tauer,3,83,0,0.080918901,0,0,1,0,0,0,S,Mainz 05,0,0.080918901,0.102572102,0.102572102
8876,Dimitris Limnios,2,33,0,0.013928249,0,0.090542018,1,2,0,0,S,FC Cologne,0,0.013928249,0.017422782,0
8878,Atakan Karazor,29,1957,0,0.199485796,1,0.513586203,6,14,10,0,M S,VfB Stuttgart,0,0.199485796,6.075968971,5.649411278
8922,Thomas Ouwejan,17,897,0,0.120257402,1,1.085283406,5,18,1,0,D M S,Schalke 04,0,0.120257402,2.153340105,1.726526586
8987,Lilian Egloff,10,231,0,0.300667992,0,0.808499895,8,4,1,0,F M S,VfB Stuttgart,0,0.300667992,1.583235413,0.552381991
9127,Lukas Petkov,7,126,0,0.0340783,0,0,2,0,1,0,S,Augsburg,0,0.0340783,0.0340783,0
9129,Lennart Grill,5,450,0,0,0,0,0,0,0,0,GK,Union Berlin,0,0,0.113354499,0.113354499
9162,Kerim Çalhanoglu,3,59,0,0.018863101,0,0.115990996,1,3,0,0,S,Schalke 04,0,0.018863101,0.337442994,0.202589005
9201,Eren Sami Dinkci,17,190,0,0.517251492,0,0.494077586,6,6,0,0,S,Werder Bremen,0,0.517251492,1.000751229,0.217326101
9270,Kiliann Sildillia,27,1978,0,0.715840893,2,1.332672519,10,10,2,1,D M S,Freiburg,0,0.715840893,5.0652178,3.613314148
9412,Florian Flick,8,501,0,0.0471364,0,0.0161631,2,1,1,0,M S,Schalke 04,0,0.0471364,0.347671498,0.296852898
9427,Mehmet Can Aydin,16,542,0,0.358281301,0,0.682957523,5,4,0,0,D M S,Schalke 04,0,0.358281301,1.141125826,0.945764185
9458,Josip Stanisic,14,560,0,0,0,0.511153195,0,4,1,0,D S,Bayern Munich,0,0,6.927464487,6.416308822
9479,Clinton Mola,1,11,0,0.021214001,0,0,1,0,1,0,S,VfB Stuttgart,0,0.021214001,0.021214001,0
9543,Henning Matriciani,22,1883,0,0.160955113,0,0.124374986,3,3,1,0,D,Schalke 04,0,0.160955113,3.7949037,3.65497683
9615,Jere Uronen,11,691,0,0.065057064,0,1.188769571,4,9,2,0,D S,Schalke 04,0,0.065057064,0.696028208,0.50720136
9674,Joe Scally,28,2226,0,0.634993209,0,2.015213184,8,13,2,0,D S,Borussia M.Gladbach,0,0.634993209,7.852450343,6.896413326
9702,Manuel Riemann,34,3060,0,0.0196764,0,0.113348398,1,2,3,0,GK,Bochum,0,0.0196764,6.019377781,5.906032024
9703,Maxim Leitsch,9,659,0,0.084645503,0,0.0140264,2,1,0,0,D S,Mainz 05,0,0.084645503,0.827564986,0.804161983
9704,Vasilios Lampropoulos,15,618,0,0.249574797,0,0.087175302,6,1,2,0,D S,Bochum,0,0.249574797,0.787984114,0.700808812
9707,Silvère Ganvoula,16,204,0,0.337853228,0,0.324962698,8,5,1,0,S,Bochum,0,0.337853228,1.049627292,0.407249814
9711,Patrick Osterhage,23,1009,0,0.244346181,0,0.289771885,6,5,3,0,M S,Bochum,0,0.244346181,1.296768233,0.83934404
9713,Tymoteusz Puchacz,1,60,0,0,0,0.00885481,0,1,0,0,D,Union Berlin,0,0,0,0
9714,Odilon Kossounou,24,1518,0,0.105653098,1,0.141922403,3,3,3,0,D S,Bayer Leverkusen,0,0.105653098,3.91728685,3.764772668
9716,Maximilian Bauer,27,1841,0,1.250434314,1,0.446474863,8,4,8,0,D S,Augsburg,0,1.250434314,3.578761274,3.554126021
9723,Frederik Winther,1,90,0,0,1,0.043960899,0,1,0,0,D,Augsburg,0,0,0.0978707,0.0978707
9732,Noah Weißhaupt,18,398,0,0.345753223,1,1.193778245,2,8,0,0,D M S,Freiburg,0,0.345753223,1.748650618,0.551826783
9750,Antonios Papadopoulos,1,11,0,0.0114805,0,0,1,0,0,0,S,Borussia Dortmund,0,0.0114805,0,0
9753,Diant Ramaj,1,90,0,0,0,0,0,0,0,0,GK,Eintracht Frankfurt,0,0,0,0
9935,Aster Vranckx,1,4,0,0,0,0,0,0,0,0,S,Wolfsburg,0,0,0.0150213,0.0150213
9943,Moritz Jenz,11,947,0,0.957269609,0,0.00942417,10,1,5,0,D,Schalke 04,0,0.957269609,2.243380573,2.233956371
9992,Oliver Christensen,33,2970,0,0,0,0,0,0,2,0,GK,Hertha Berlin,0,0,2.65000206,2.65000206
10113,Fisnik Asllani,8,138,0,1.590224072,0,0.1401693,9,3,0,0,S,Hoffenheim,0,1.590224072,0.794938017,0.312135592
10145,Dikeni-Rafid Salifou,1,1,0,0,0,0,0,0,0,0,S,Werder Bremen,0,0,0,0
10157,Mathias Olesen,14,463,0,0,0,0.121502899,0,2,1,0,M S,FC Cologne,0,0,0.560947618,0.439444719
10245,Paul Wanner,2,19,0,0,0,0.0487036,0,1,1,0,S,Bayern Munich,0,0,0,0
10248,Arijon Ibrahimovic,1,12,0,0.597433984,0,0.0419234,2,1,0,0,S,Bayern Munich,0,0.597433984,1.175029993,0.584924996
10253,Ricardo Pepi,4,92,0,0.059269801,0,0.0331139,1,2,0,0,F S,Augsburg,0,0.059269801,0.184760794,0.107176997
10286,Hugo Siquet,2,13,0,0,0,0,0,0,0,0,S,Freiburg,0,0,0,0
10289,Tom Bischof,11,306,0,0.936280893,0,1.152457923,7,5,0,0,M S,Hoffenheim,0,0.936280893,2.284682849,0.343181342
10368,Delano Burgzorg,13,222,0,0.089387299,1,0.081839003,4,1,2,0,S,Mainz 05,0,0.089387299,0.571293624,0.400067322
10410,Tjark Ernst,1,90,0,0,0,0,0,0,0,0,GK,Hertha Berlin,0,0,0.046428252,0.046428252
10467,Soumaila Coulibaly,1,42,0,0,0,0,0,0,0,0,S,Borussia Dortmund,0,0,0.069241703,0.069241703
10474,Robert Wagner,4,28,0,0.508555591,0,0,2,0,1,0,S,Freiburg,0,0.508555591,0.629970081,0.16146338
10498,Kenneth Schmidt,5,251,0,0,0,0,0,0,1,0,D S,Freiburg,0,0,0.303751428,0.303751428
10508,Eniss Shabani,1,8,0,0,0,0,0,0,1,0,S,Mainz 05,0,0,0,0
10544,Julian Eitschberger,1,1,0,0,0,0,0,0,0,0,S,Hertha Berlin,0,0,0,0
10550,Tom Rothe,2,20,0,0.098457702,0,0,1,0,0,0,S,Borussia Dortmund,0,0.098457702,0,0
10558,Gabriel Vidovic,1,16,0,0,1,0.159196004,0,2,0,0,S,Bayern Munich,0,0,0.179799005,0.0206035
10585,Justin Njinmah,1,19,0,0,0,0,0,0,0,0,S,Borussia Dortmund,0,0,0,0
10595,Umut Tohumcu,8,261,0,0.110180699,0,0.068931814,4,2,0,0,M S,Hoffenheim,0,0.110180699,0.323125711,0.158430094
10695,Faride Alidou,15,143,0,0.094368402,1,0.453050002,2,3,0,0,S,Eintracht Frankfurt,0,0.094368402,1.502253115,0.954834126
10697,Ryan Gravenberch,24,527,0,0.77523013,0,0.364407239,11,9,1,0,M S,Bayern Munich,0,0.77523013,5.134856634,4.252635369
10724,Diogo Leite,28,2255,0,0.543313023,1,0.406503396,11,4,6,1,D S,Union Berlin,0,0.543313023,4.752847586,4.594100397
10726,Ivan Sunjic,18,989,0,0.322067305,0,0.166580196,6,4,4,0,M S,Hertha Berlin,0,0.322067305,1.909492107,1.440885812
10727,Ko Itakura,24,1983,0,0.57062234,2,0.234933477,11,4,1,2,D S,Borussia M.Gladbach,0,0.57062234,6.179506426,6.030138231
10728,Oscar Fraulo,2,5,0,0,0,0,0,0,0,0,S,Borussia M.Gladbach,0,0,0.024247264,0.024247264
10729,Yvandro Borges Sanches,3,18,0,0.0107124,0,0,1,0,0,0,S,Borussia M.Gladbach,0,0.0107124,0.0107124,0
10730,Muhammed Damar,6,146,0,0.043173101,0,0.1452826,1,3,0,0,M S,Hoffenheim,0,0.043173101,1.394998699,1.274084195
10731,Finn Becker,13,505,0,0.340931563,0,0.297966689,6,4,0,0,D M S,Hoffenheim,0,0.340931563,2.412229665,1.902920805
10733,Bartol Franjic,5,232,0,0.441679899,1,0.305887498,2,2,0,0,M S,Wolfsburg,0,0.441679899,0.5967074,0.275507502
10738,Marlon Mustapha,6,57,0,0.497486189,0,0.009719389,3,1,1,0,S,Mainz 05,0,0.497486189,0.584174789,0.076969199
10838,Luca Pfeiffer,19,686,0,2.433406077,0,1.153222684,12,13,1,1,F S,VfB Stuttgart,0,2.433406077,4.175427824,1.994028391
10839,Sanoussy Ba,1,1,0,0,0,0,0,0,0,0,S,RasenBallsport Leipzig,0,0,0,0
10849,Kristian Pedersen,6,269,0,0.301400006,0,0.073236099,1,2,1,0,D S,FC Cologne,0,0.301400006,0.509204287,0.452979088
10851,Tobias Mohr,18,816,0,0.713328782,3,2.185267365,12,21,0,0,D M S,Schalke 04,0,0.713328782,3.013113441,1.200985288
10861,Hrvoje Smolcic,9,459,0,0.203075103,0,0,3,0,0,0,D S,Eintracht Frankfurt,0,0.203075103,2.572516434,2.572516434
10862,Tim Oermann,4,191,0,0,0,0,0,0,0,0,D S,Bochum,0,0,0,0
10863,Aaron Zehnter,1,1,0,0,0,0,0,0,0,0,S,Augsburg,0,0,0,0
11001,Eduardo Quaresma,4,82,0,0,0,0,0,0,0,0,D S,Hoffenheim,0,0,0.507921699,0.507921699
11002,Thomas Kastanaras,4,68,0,0.176390499,0,0.054093,2,1,0,0,M S,VfB Stuttgart,0,0.176390499,0.132391002,0.024937499
11019,Jacek Góralski,4,143,0,0,0,0.046372201,0,2,0,0,M S,Bochum,0,0,0.231379002,0.185007006
11031,Kilian Fischer,10,501,0,0.1338525,0,0.35585437,3,5,2,0,D S,Wolfsburg,0,0.1338525,1.60064237,1.254663272
11050,Alou Kuol,1,4,0,0,0,0,0,0,0,0,S,VfB Stuttgart,0,0,0,0
11073,Fabio Chiarodia,3,65,0,0,0,0,0,0,0,0,D S,Werder Bremen,0,0,0.137933198,0.137933198
11077,Leo Greiml,7,350,0,0.078629598,0,0.054796301,1,1,2,0,D S,Schalke 04,0,0.078629598,0.233746603,0.178950302
11107,Marcel Wenig,1,1,0,0,0,0,0,0,0,0,S,Eintracht Frankfurt,0,0,0,0
11120,Nikola Soldo,7,593,0,0.682032704,0,0.023050001,6,1,1,0,D S,FC Cologne,0,0.682032704,0.979226898,0.944801908
11130,Jan Olschowsky,4,360,0,0,0,0,0,0,0,0,GK,Borussia M.Gladbach,0,0,0.585665017,0.585665017
11159,Lukás Ambros,1,14,0,0,0,0,0,0,0,0,S,Wolfsburg,0,0,0,0
11200,Sidi Sané,1,23,0,0,0,0,0,0,0,0,S,Schalke 04,0,0,0,0
11207,Joshua Quarshie,1,1,0,0,0,0,0,0,0,0,S,Hoffenheim,0,0,0.060441799,0.060441799
11215,Marco Pasalic,1,9,0,0.024389001,0,0,1,0,0,0,S,Borussia Dortmund,0,0.024389001,0.043374699,0.0189857
11227,Dzenan Pejcinovic,1,5,0,0,0,0,0,0,0,0,S,Wolfsburg,0,0,0,0
11228,Laurin Ulrich,1,5,0,0,0,0,0,0,0,0,S,VfB Stuttgart,0,0,0,0
11310,Brajan Gruda,2,2,0,0,0,0,0,0,0,0,S,Mainz 05,0,0,0.0223762,0.0223762
11313,Andreas Ivan,1,40,0,0.0452778,0,0,1,0,0,0,S,Schalke 04,0,0.0452778,0.0572442,0.0572442
11314,Keke Maximilian Topp,1,18,0,0.0548735,0,0,1,0,0,0,S,Schalke 04,0,0.0548735,0,0
11319,Justin Diehl,2,12,0,0,0,0,0,0,0,0,S,FC Cologne,0,0,0.033757299,0.033757299
11323,Arne Engels,18,1460,0,0.44810541,3,2.470478749,17,24,5,0,M,Augsburg,0,0.44810541,3.741628429,2.508486785
11331,Merlin Röhl,3,52,0,0,1,0.947384059,0,3,0,0,S,Freiburg,0,0,0.71845293,0.468506694
11332,Semir Telalovic,3,3,0,0.024247264,0,0,1,0,0,0,S,Borussia M.Gladbach,0,0.024247264,0.024247264,0
11355,Noah Mbamba-Muanda,1,1,0,0,0,0,0,0,0,0,S,Bayer Leverkusen,0,0,0,0
